"","ensembl","beta","p.value","prod"
"3087","FBgn0030364",0.00196980337370448,0.730319022346556,0.000268853315981919
"6979","FBgn0037035",0.000104047910019111,0.730518661467049,1.41888766992622e-05
"2967","FBgn0030148",0.00122994620222973,0.730552381992646,0.000167701490562809
"4449","FBgn0032642",0.00209649533182017,0.73060874694241,0.000285784039284996
"6722","FBgn0036652",0.0030487514138149,0.730629907824268,0.000415552604882884
"4058","FBgn0031974",0.00140455304597799,0.730779455972257,0.000191319325447494
"79","FBgn0000257",0.00149114192660432,0.731063374539666,0.000202862363472342
"10724","FBgn0259482",0.00228986054740029,0.73267733141922,0.000309330952906603
"5145","FBgn0033902",0.00153458496372778,0.732958252111517,0.000207047371479106
"355","FBgn0002564",0.00225558001542017,0.733054206735762,0.000304196339404319
"7863","FBgn0038509",0.00084356657792918,0.733738909297275,0.000113424654706631
"6542","FBgn0036363",0.00286189804570808,0.734100411182848,0.000384194165701928
"758","FBgn0004597",0.0018403887788272,0.734149621103847,0.000247008554778447
"3577","FBgn0031168",0.00196945834735063,0.734734145720018,0.000263650948728504
"5826","FBgn0035112",0.00781937688954712,0.735109550306884,0.00104504357427076
"1118","FBgn0011638",0.00308753164064126,0.735200827061159,0.000412475742334946
"5700","FBgn0034863",0.00108154499713448,0.735558268336863,0.000144259627983618
"3010","FBgn0030247",1.62406977016357e-05,0.735668024975926,2.16517928007756e-06
"4116","FBgn0032065",0.00271537420987406,0.735935859824979,0.000361579324181215
"2394","FBgn0028397",0.00134810132435241,0.736291950145977,0.000179230000464034
"3427","FBgn0030900",0.00144207182575132,0.736335835678648,0.000191686046144876
"10040","FBgn0052814",0.000661897915191365,0.736358612453786,8.79732684433854e-05
"4359","FBgn0032462",0.00262376606195418,0.736391709582974,0.00034867518303643
"3214","FBgn0030582",0.00131912608006578,0.736450352211886,0.000175254508076132
"7511","FBgn0037923",0.00121948429206209,0.736486739838305,0.000161990278930244
"8457","FBgn0039503",0.0020424461750429,0.736669230318968,0.000271088712733356
"5762","FBgn0034985",0.0012606228519471,0.73671518413393,0.000167285130214017
"1301","FBgn0014469",0.00580796301537689,0.736863745656139,0.000770210299456306
"844","FBgn0005391",0.00487977169338287,0.737184001708765,0.000646199366722228
"10155","FBgn0053325",0.00353947320842638,0.737370284378492,0.00046832316136464
"8216","FBgn0039094",0.00347459363037743,0.737855275004866,0.000458746474611507
"291","FBgn0001321",0.000306957185480451,0.73812930384738,4.04776928552449e-05
"4665","FBgn0033027",0.00301112499883768,0.738480934794306,0.000396446862158805
"2262","FBgn0027513",0.000100631420913895,0.738572930540801,1.32437605416954e-05
"6522","FBgn0036336",0.00050586669413466,0.738718001804826,6.65322541102492e-05
"1561","FBgn0019932",0.00430927607172917,0.738802426540094,0.000566547794133755
"436","FBgn0002973",0.00111690805769186,0.738805255096541,0.000146839929261111
"10551","FBgn0086675",0.0008960114050466,0.738855488017207,0.000117772183957081
"5025","FBgn0033691",0.00172548901310067,0.739118068325514,0.000226532862748956
"2404","FBgn0028412",0.00283066580881299,0.739538351999571,0.000370928462840058
"1355","FBgn0015288",0.00138656826549679,0.740205624190906,0.00018115184301608
"10342","FBgn0083962",0.003097047231782,0.740211497934505,0.000404611174826771
"7721","FBgn0038268",0.000987149382148301,0.740868684107374,0.000128584856516583
"6016","FBgn0035478",0.00195923059989567,0.741134408981026,0.000254901823956545
"5491","FBgn0034484",0.00110062403397343,0.742166847849816,0.000142529105584047
"11191","FBgn0262580",0.000440151312326289,0.742929272729817,5.68026401489157e-05
"1220","FBgn0013749",0.0013719856379708,0.743447589263256,0.000176642660362176
"3917","FBgn0031733",0.000340882041761064,0.74366571412624,4.38450120294535e-05
"6832","FBgn0036819",0.00189700756451563,0.74379163367124,0.000243857877152209
"5680","FBgn0034826",0.000929566058852286,0.74390810955531,0.000119431304349089
"6698","FBgn0036605",0.000641006908888741,0.743914761740761,8.23545314061681e-05
"8261","FBgn0039160",0.00257001412749016,0.743927749768719,0.000330167764491647
"4197","FBgn0032197",0.000661625855361705,0.744108160453417,8.49288967267329e-05
"6846","FBgn0036835",0.00470869404651726,0.744138521704379,0.000604343048221544
"7891","FBgn0038549",0.00138429459792088,0.74548534645789,0.000176581849249387
"6939","FBgn0036987",0.00300398798118019,0.746666428803999,0.000381126092841747
"2000","FBgn0025693",0.0004951298847588,0.746878826163786,6.2757639877125e-05
"7003","FBgn0037082",0.00233299342889948,0.746936549098969,0.00029562826990722
"10023","FBgn0052755",0.000233819994881759,0.746937740252821,2.9628640140691e-05
"3128","FBgn0030439",0.00187346296527796,0.747496550910621,0.000236788495907148
"1984","FBgn0025640",0.00275668063234602,0.747616541766698,0.000348226924273016
"11160","FBgn0262509",0.00241244494205287,0.748527240138904,0.000303467215829232
"2414","FBgn0028434",0.000640576554460848,0.748548993184872,8.05715713273551e-05
"10682","FBgn0259170",0.0055866876923338,0.749248008481475,0.000700427632752293
"3335","FBgn0030764",0.000150391389490351,0.749287156191236,1.88518181036811e-05
"8967","FBgn0040814",0.00256223397329936,0.749290173714003,0.000321175933128448
"6007","FBgn0035464",0.00161112886630436,0.749444931612508,0.000201810441829914
"7395","FBgn0037730",0.000821673392105519,0.749569290274983,0.000102863825045625
"6799","FBgn0036773",0.00189228524422561,0.750092374933539,0.000236318514541749
"10670","FBgn0259145",0.00126414486635624,0.750632341851032,0.000157477973889439
"3226","FBgn0030597",0.0010735316063459,0.751409534635816,0.000133250283996664
"513","FBgn0003277",0.00123685123208245,0.751924136663728,0.000153154308698804
"6209","FBgn0035797",0.00219580217486622,0.752207242001572,0.000271538363723758
"5371","FBgn0034282",0.00190451470550287,0.752216574404055,0.000235506768297264
"6697","FBgn0036602",0.000103020731827549,0.753193218024073,1.26811926681889e-05
"2384","FBgn0028371",0.00151388153001739,0.75345835003252,0.000186117730389463
"11495","FBgn0265187",0.000479651101881385,0.753461181807931,5.89678831976216e-05
"7289","FBgn0037565",0.00047449130118578,0.75469769806692,5.79956362489075e-05
"7978","FBgn0038704",0.00281478012208655,0.754984650863225,0.000343577346901285
"11264","FBgn0263021",0.00252076768432929,0.755029197635436,0.000307625044141728
"9932","FBgn0052457",0.0019421388581235,0.755128408180691,0.000236900526961411
"6760","FBgn0036715",0.000456907561854881,0.755758115920438,5.5567809345176e-05
"6159","FBgn0035708",0.00112554013051517,0.755801022848173,0.000136857266092222
"10733","FBgn0259697",0.00288699330277575,0.755945419396679,0.000350797286522331
"9391","FBgn0050421",0.000705749250998744,0.756041929702326,8.5716152864948e-05
"6283","FBgn0035924",0.00340843744446875,0.756064509522177,0.000413924555145264
"9659","FBgn0051698",0.000565087540911224,0.756417851903505,6.8510213312987e-05
"722","FBgn0004431",0.00124254089038272,0.756453032844884,0.000150618360872615
"4398","FBgn0032516",0.000551748645893817,0.756927663663525,6.67315832653443e-05
"10022","FBgn0052750",5.41059370543942e-05,0.756948604868404,6.54322613519572e-06
"3722","FBgn0031423",0.000256647122128409,0.757146523426264,3.10081226067318e-05
"3104","FBgn0030395",0.000115862459556264,0.757587619189164,1.39692043818464e-05
"6336","FBgn0036014",0.0019113179327801,0.758097703842163,0.000229883417972409
"4423","FBgn0032596",0.00192233208027688,0.758120536329218,0.000231182998574814
"7407","FBgn0037753",0.00172684152422651,0.758252400562999,0.000207542531290429
"2840","FBgn0029930",0.0037143618811216,0.758742702489089,0.000445372317867201
"11398","FBgn0264006",0.000730161300260181,0.759080420011359,8.74092234765922e-05
"2941","FBgn0030087",0.00152910360181477,0.759222045043114,0.000182928483621784
"8740","FBgn0040009",0.00116408835131487,0.759226030042537,0.000139258621253755
"7663","FBgn0038180",0.00109704086075945,0.759466774175668,0.000131086752251482
"7064","FBgn0037191",0.0022350037807227,0.759522864825478,0.000266991646344703
"1515","FBgn0016917",0.00125183779903722,0.759985522612529,0.000149212406816868
"11124","FBgn0262112",1.68722688285333e-05,0.760684818474602,2.0043454134772e-06
"196","FBgn0000715",0.00283739703961749,0.760958138948828,0.000336626610018541
"9583","FBgn0051457",0.00192037473301719,0.761454092911547,0.000227288399225803
"6020","FBgn0035482",0.000272331509924341,0.761682771104154,3.21966290973394e-05
"1565","FBgn0019947",0.00124312135948769,0.762272487663185,0.000146551272170135
"10385","FBgn0085263",0.000871390337033304,0.762444525716915,0.000102642592231821
"4156","FBgn0032129",0.00110202331575007,0.762685511687207,0.000129658006152385
"5225","FBgn0034031",0.000785228920385791,0.762747169667809,9.23581507271258e-05
"8228","FBgn0039113",0.00342410771926929,0.76287801070191,0.000402486410019619
"7650","FBgn0038157",0.000531682199870166,0.762984139057234,6.24644121369891e-05
"65","FBgn0000221",0.00057051388641787,0.763373783008442,6.69000325744304e-05
"5287","FBgn0034136",0.000715570922219648,0.763476643191182,8.38679494275174e-05
"665","FBgn0004106",1.1005535030101e-05,0.763647281173807,1.28882728325394e-06
"6061","FBgn0035547",0.00247675259074204,0.763838934027812,0.000289775616635575
"4119","FBgn0032068",0.00129917705306895,0.764245944917808,0.000151700821119365
"6371","FBgn0036089",0.00341179981301263,0.764457338291079,0.000397975346334778
"653","FBgn0004045",0.00108513657830021,0.764466417490762,0.000126572053803643
"2446","FBgn0028520",0.000533564856850655,0.765745709987322,6.18483985370379e-05
"10993","FBgn0261553",0.00260159547461193,0.766303982026087,0.000300741621073271
"2793","FBgn0029843",0.000818519909279713,0.766381005510618,9.45842871816761e-05
"10975","FBgn0261477",0.000802328018715116,0.766414988805314,9.26977782613351e-05
"8586","FBgn0039711",3.92838399352164e-05,0.767380241641805,4.517224678034e-06
"10672","FBgn0259149",0.00232524356926414,0.768357998300943,0.000266092464905404
"11488","FBgn0265101",0.00239963437769831,0.768738406289087,0.000274089648428101
"3083","FBgn0030359",0.000474060194659472,0.76910240163422,5.40503677469185e-05
"7465","FBgn0037849",0.000902544742618021,0.769436190858664,0.000102734312651026
"5886","FBgn0035213",0.00130814219446311,0.769787043772584,0.000148643416278649
"5374","FBgn0034286",0.00195547739375222,0.769908868800828,0.00022206533782627
"5927","FBgn0035294",0.00051677512181863,0.770315915372374,5.85667080765439e-05
"4272","FBgn0032315",0.00166268277039663,0.770385959927717,0.000188368059036673
"7215","FBgn0037454",0.00249802814498339,0.770630234516373,0.000282661767051481
"7948","FBgn0038652",0.000324289767126545,0.770915232789692,3.664259457297e-05
"7552","FBgn0037995",0.00168343214984028,0.77123170596177,0.000189916607637797
"6153","FBgn0035697",0.000100577173270308,0.771272983284599,1.13442885745603e-05
"448","FBgn0003041",0.000717862078952763,0.771375887943578,8.0927421006194e-05
"4392","FBgn0032509",0.00195987061384218,0.772076218735475,0.000220171520508522
"3927","FBgn0031747",0.000324303123506523,0.772311804228577,3.63891867020322e-05
"5705","FBgn0034876",0.00119017341518596,0.772436007653963,0.000133463058818311
"3653","FBgn0031306",0.000479361616741214,0.772577008966638,5.37164095659269e-05
"5950","FBgn0035355",0.00264673777278303,0.772616485704178,0.00029652999075059
"9725","FBgn0051862",0.00185471895249036,0.773480616723715,0.000206894947372319
"2380","FBgn0028343",0.000970068465854844,0.77436787114119,0.000107728697476784
"9824","FBgn0052163",0.00169125301949787,0.774712539979203,0.000187491319032027
"2159","FBgn0026598",0.00115841979978641,0.775347426748112,0.000128009616255696
"10869","FBgn0260860",0.00131138461708709,0.775824701205211,0.000144562315490711
"9279","FBgn0050082",0.00337462882333599,0.775943318382919,0.000371782864930461
"5983","FBgn0035423",0.000710462280052533,0.776793166322901,7.7933878253493e-05
"1529","FBgn0017448",0.00172835719316337,0.777997650004538,0.000188428465028295
"7635","FBgn0038134",0.00276807812011685,0.77831153269328,0.000301295710075138
"8095","FBgn0038903",0.00053137913873131,0.778706755980368,5.77216208212119e-05
"6780","FBgn0036751",0.00170271107353131,0.778888336704758,0.000184786377624309
"2988","FBgn0030204",0.000825782680647652,0.779243476557948,8.9454415715805e-05
"9823","FBgn0052161",0.00271290936247225,0.779308164977946,0.000293783053408786
"1463","FBgn0015925",0.00192807005974901,0.779375348923786,0.000208720013590062
"119","FBgn0000413",0.000907282288517927,0.780128911686656,9.78355396896829e-05
"2215","FBgn0027095",0.00107313693604461,0.780868536666565,0.0001152785972162
"10150","FBgn0053300",0.00134546616034387,0.780939452876048,0.000144479703165279
"1230","FBgn0013765",0.000670109997520768,0.781035181073883,7.19225061470006e-05
"337","FBgn0002440",0.000448288145532275,0.78128334475706,4.80526490729615e-05
"3063","FBgn0030332",0.00305213272098369,0.781783077487291,0.000326314907574671
"6224","FBgn0035824",0.000508969622658991,0.78204669750169,5.43413193219456e-05
"1773","FBgn0023395",0.00120701264075378,0.78207385098093,0.000128851296731171
"7836","FBgn0038466",0.00197780402439848,0.782332175228867,0.000210851329531931
"6805","FBgn0036781",0.00144326350611137,0.782401264262115,0.000153809250630533
"441","FBgn0003009",0.000329847643281709,0.78292584442427,3.50559999266355e-05
"3742","FBgn0031456",0.000889770147055002,0.782976017261217,9.45394486197771e-05
"1171","FBgn0011817",0.000802334376958158,0.783571597725262,8.49843117556133e-05
"2578","FBgn0028946",0.00113855199945549,0.783964651168799,0.00012034895306353
"7498","FBgn0037901",0.000665732961360995,0.784103404640642,7.03191494252788e-05
"5348","FBgn0034243",0.00229425405045787,0.784250111662514,0.000242147986223256
"2707","FBgn0029701",0.00206830787620306,0.784260798775348,0.000218288163854239
"8150","FBgn0038984",0.000346964527270495,0.784505951640137,3.65713648232113e-05
"1413","FBgn0015602",0.00154461676518632,0.784620060930314,0.000162710844694973
"6631","FBgn0036498",0.0022199779434923,0.784646842443903,0.000233820883151844
"10651","FBgn0250867",0.000642800341285835,0.785141581744028,6.75274752333425e-05
"4158","FBgn0032131",0.000410391598096013,0.78555526416945,4.30185838492276e-05
"3266","FBgn0030665",3.79266035395957e-06,0.785820689801679,3.97002566561125e-07
"4246","FBgn0032268",0.000182047989096337,0.785900953333109,1.90480787661664e-05
"5985","FBgn0035426",0.000139830820604043,0.785954833040859,1.46266409836173e-05
"4770","FBgn0033224",0.000970825386041454,0.786169969119919,0.000101435282568908
"5153","FBgn0033913",0.0036360225793582,0.786724502927893,0.00037879109978135
"8987","FBgn0040906",0.000864794610434988,0.787197359199959,8.9866318005644e-05
"322","FBgn0002022",0.000783418529005032,0.787371050829854,8.13349479683418e-05
"4633","FBgn0032940",0.000636935523057924,0.787570702562775,6.60568683681549e-05
"9417","FBgn0050484",8.4429689914867e-05,0.787615208093844,8.75416894643368e-06
"9795","FBgn0052081",0.000868358615441496,0.787820479211241,8.99382758898039e-05
"2401","FBgn0028408",0.00173121990576853,0.787841959647565,0.000179286679137167
"6005","FBgn0035461",0.00150257593992634,0.788383035861241,0.000155160092510852
"1684","FBgn0021874",0.00255319832861232,0.789046186316704,0.000262717916240805
"6572","FBgn0036414",0.00193128476285692,0.789428294771727,0.000198318440295887
"8666","FBgn0039840",8.78672538929441e-06,0.789547586770153,9.01708604911729e-07
"9429","FBgn0051007",0.000198219331061695,0.789813335882129,2.03126325011781e-05
"11290","FBgn0263144",0.000658175141256018,0.790147759904059,6.73258454072866e-05
"11424","FBgn0264442",0.00118418002018459,0.791297657061309,0.00012038388314912
"6129","FBgn0035665",0.00161699790719892,0.791372186735213,0.000164318061785904
"9382","FBgn0050403",0.000227609361176102,0.791886249551317,2.30652949304017e-05
