"","ensembl","p.value"
"3256","FBgn0033124",0.3828920212514
"3257","FBgn0032101",0.382953531875254
"3258","FBgn0086519",0.38309980709813
"3259","FBgn0036617",0.383170695805938
"3260","FBgn0002891",0.383215605546066
"3261","FBgn0264908",0.383251919355373
"3262","FBgn0032429",0.383435277061223
"3263","FBgn0036354",0.383467615731131
"3264","FBgn0037013",0.383486141853137
"3265","FBgn0037412",0.383579754592895
"3266","FBgn0034570",0.38369698678748
"3267","FBgn0262102",0.384219820005292
"3268","FBgn0086361",0.384385272786302
"3269","FBgn0032283",0.384607525942179
"3270","FBgn0034263",0.384655235211029
"3271","FBgn0041245",0.385042097825443
"3272","FBgn0035132",0.385051633313391
"3273","FBgn0030390",0.385250031402416
"3274","FBgn0023479",0.385946869129402
"3275","FBgn0034840",0.386017798136186
"3276","FBgn0030980",0.386126757481269
"3277","FBgn0087011",0.386129280462906
"3278","FBgn0010382",0.386142717984605
"3279","FBgn0035571",0.3866729107129
"3280","FBgn0034605",0.386988120458608
"3281","FBgn0037879",0.387033764416385
"3282","FBgn0029728",0.387064499005054
"3283","FBgn0038507",0.38719391256302
"3284","FBgn0032266",0.387556796650103
"3285","FBgn0262362",0.387578822090182
"3286","FBgn0036186",0.387669726361255
"3287","FBgn0086358",0.387735560451538
"3288","FBgn0037675",0.387762762221833
"3289","FBgn0053181",0.387884100730584
"3290","FBgn0031579",0.388054234633989
"3291","FBgn0039218",0.388120417176447
"3292","FBgn0038097",0.388336257292732
"3293","FBgn0259680",0.388839576962997
"3294","FBgn0259994",0.38887179984718
"3295","FBgn0036306",0.3888783886804
"3296","FBgn0027527",0.388881401102093
"3297","FBgn0038715",0.388995975867726
"3298","FBgn0050039",0.38979630761403
"3299","FBgn0036515",0.390009837382533
"3300","FBgn0038705",0.390250042659866
"3301","FBgn0035393",0.390341829883668
"3302","FBgn0029993",0.390581366844083
"3303","FBgn0040064",0.390772223615405
"3304","FBgn0053512",0.390795041524352
"3305","FBgn0039411",0.39107450577771
"3306","FBgn0000028",0.391391193435632
"3307","FBgn0031134",0.391694149414896
"3308","FBgn0032851",0.39178839789915
"3309","FBgn0025821",0.392010354437835
"3310","FBgn0002715",0.39202805067677
"3311","FBgn0036010",0.392213198221818
"3312","FBgn0085280",0.392242542201581
"3313","FBgn0015221",0.392558728899605
"3314","FBgn0001257",0.392771333485201
"3315","FBgn0050429",0.392818202384817
"3316","FBgn0032853",0.393043580500696
"3317","FBgn0014010",0.393140408654924
"3318","FBgn0003520",0.39319229477033
"3319","FBgn0040397",0.393215774336897
"3320","FBgn0015625",0.393240938665576
"3321","FBgn0037449",0.393795857658798
"3322","FBgn0037295",0.393842190088711
"3323","FBgn0085383",0.394245463219453
"3324","FBgn0045038",0.394259861068277
"3325","FBgn0265186",0.394413908010108
"3326","FBgn0038747",0.394656299811644
"3327","FBgn0041224",0.395064666909373
"3328","FBgn0034850",0.395243952686211
"3329","FBgn0036959",0.395390147023765
"3330","FBgn0004373",0.395415721188259
"3331","FBgn0010097",0.396223642641067
"3332","FBgn0037686",0.396361778823316
"3333","FBgn0046885",0.396517306318075
"3334","FBgn0038402",0.396749058858296
"3335","FBgn0263042",0.396844201845101
"3336","FBgn0033766",0.396944536952439
"3337","FBgn0031498",0.397185106298194
"3338","FBgn0035831",0.397209461042295
"3339","FBgn0036516",0.397272285555161
"3340","FBgn0034416",0.397968213506751
"3341","FBgn0259971",0.398218773755513
"3342","FBgn0262874",0.398355222153439
"3343","FBgn0031294",0.398559435754656
"3344","FBgn0024177",0.398670907156769
"3345","FBgn0037413",0.398726154674217
"3346","FBgn0003655",0.398758328293182
"3347","FBgn0085395",0.399222388609787
"3348","FBgn0035678",0.399248309885972
"3349","FBgn0036532",0.39948398043241
"3350","FBgn0051804",0.399637847782037
"3351","FBgn0037667",0.399735794658839
"3352","FBgn0040260",0.399862653600599
"3353","FBgn0029521",0.400088954954801
"3354","FBgn0036075",0.400126360862673
"3355","FBgn0051559",0.400171323381898
"3356","FBgn0261568",0.400717072424308
"3357","FBgn0039118",0.400894906999741
"3358","FBgn0030063",0.400931070020189
"3359","FBgn0035743",0.401541140001518
"3360","FBgn0028866",0.401648949552159
"3361","FBgn0003396",0.402593451716186
"3362","FBgn0042094",0.403520061529436
"3363","FBgn0053136",0.403735217892987
"3364","FBgn0083950",0.403889077896503
"3365","FBgn0035800",0.404306450394619
"3366","FBgn0025632",0.404317718230213
"3367","FBgn0015773",0.404402365549543
"3368","FBgn0043539",0.404521754511608
"3369","FBgn0037064",0.40511362675161
"3370","FBgn0031623",0.405288294070919
"3371","FBgn0262854",0.405331350127317
"3372","FBgn0015039",0.405459375518766
"3373","FBgn0267348",0.405492155497071
"3374","FBgn0050379",0.405542861656807
"3375","FBgn0035452",0.405670665417156
"3376","FBgn0030675",0.405700011747235
"3377","FBgn0028567",0.405900052776068
"3378","FBgn0051323",0.405946672222567
"3379","FBgn0053111",0.40618383117901
"3380","FBgn0261004",0.406229508644212
"3381","FBgn0025697",0.406358227788335
"3382","FBgn0035308",0.406412337576945
"3383","FBgn0038292",0.406701291587528
"3384","FBgn0260499",0.406869783162312
"3385","FBgn0033141",0.407286891600137
"3386","FBgn0037922",0.407303844535315
"3387","FBgn0024244",0.407364848124046
"3388","FBgn0037926",0.407475645278756
"3389","FBgn0035569",0.407538319165333
"3390","FBgn0020258",0.407640184363074
"3391","FBgn0051807",0.407653186723541
"3392","FBgn0261549",0.407680196821292
"3393","FBgn0031881",0.407862391365063
"3394","FBgn0250754",0.408018066608164
"3395","FBgn0052396",0.408061693606359
"3396","FBgn0085460",0.408080934026958
"3397","FBgn0034611",0.408120932282242
"3398","FBgn0003721",0.408243777851044
"3399","FBgn0034381",0.408411135904967
"3400","FBgn0265276",0.40848450594291
"3401","FBgn0264078",0.408488205084187
"3402","FBgn0058198",0.408793061895932
"3403","FBgn0262613",0.409327805527523
"3404","FBgn0037320",0.409994388270641
"3405","FBgn0033354",0.410071893582531
"3406","FBgn0032452",0.411228770033394
"3407","FBgn0054039",0.412020775066973
"3408","FBgn0085385",0.412105631695697
"3409","FBgn0264002",0.412203726106079
"3410","FBgn0030191",0.412252811003035
"3411","FBgn0031903",0.4129885279376
"3412","FBgn0028870",0.413009879207838
"3413","FBgn0029131",0.413098258053981
"3414","FBgn0050462",0.413841441329147
"3415","FBgn0039172",0.414584645499711
"3416","FBgn0264975",0.414737357507627
"3417","FBgn0053514",0.414957017233101
"3418","FBgn0037772",0.415016908726725
"3419","FBgn0030869",0.41506970766019
"3420","FBgn0052036",0.415219172062072
"3421","FBgn0015035",0.41549436006863
"3422","FBgn0002542",0.41558583776868
"3423","FBgn0263392",0.41581917899595
"3424","FBgn0034885",0.415823915754575
"3425","FBgn0029761",0.415838387496548
"3426","FBgn0052062",0.415857737266204
"3427","FBgn0058178",0.415929633697873
"3428","FBgn0262891",0.416185443908954
"3429","FBgn0050423",0.416920453310342
"3430","FBgn0027493",0.417035979270229
"3431","FBgn0031760",0.4172131437711
"3432","FBgn0034368",0.417473094860258
"3433","FBgn0039551",0.417699733727551
"3434","FBgn0020496",0.418082240902579
"3435","FBgn0030581",0.418085518339296
"3436","FBgn0038029",0.418130453688448
"3437","FBgn0000163",0.418189434268203
"3438","FBgn0035909",0.418766184100077
"3439","FBgn0034461",0.418823180001933
"3440","FBgn0000100",0.419298843708454
"3441","FBgn0032391",0.419530310295903
"3442","FBgn0033677",0.419791734947775
"3443","FBgn0038394",0.419869860698027
"3444","FBgn0003651",0.420026567963562
"3445","FBgn0051390",0.420244031024152
"3446","FBgn0038539",0.420549900572012
"3447","FBgn0033777",0.420566721224453
"3448","FBgn0033636",0.420773800427335
"3449","FBgn0011708",0.421147659818496
"3450","FBgn0032780",0.421243105289445
"3451","FBgn0033950",0.421366845366824
"3452","FBgn0052984",0.421382908708197
"3453","FBgn0039342",0.421583474830282
"3454","FBgn0032061",0.421734783959921
"3455","FBgn0000150",0.42213402233268
"3456","FBgn0010611",0.422202604656805
"3457","FBgn0014135",0.422211959153446
"3458","FBgn0085443",0.422542644770611
"3459","FBgn0261597",0.423602648999691
"3460","FBgn0039068",0.423660459883374
"3461","FBgn0033864",0.424366361817419
"3462","FBgn0036534",0.424506176348801
"3463","FBgn0263400",0.424543776615463
"3464","FBgn0050277",0.424649520838186
"3465","FBgn0260429",0.424692285417434
"3466","FBgn0015926",0.424806352741268
"3467","FBgn0034255",0.424939219996642
"3468","FBgn0039632",0.425227606049903
"3469","FBgn0034480",0.425473104751706
"3470","FBgn0020620",0.425708610343032
"3471","FBgn0036248",0.425896391001084
"3472","FBgn0031520",0.426383833515018
"3473","FBgn0050103",0.426776604842958
"3474","FBgn0261563",0.426789133085214
"3475","FBgn0053137",0.427084634363336
"3476","FBgn0026760",0.42727066755972
"3477","FBgn0051294",0.427463716708247
"3478","FBgn0041188",0.428095689393918
"3479","FBgn0000014",0.428203592943263
"3480","FBgn0037486",0.428360115757583
"3481","FBgn0052850",0.428400516884611
"3482","FBgn0032658",0.428745853059818
"3483","FBgn0052418",0.428795871055352
"3484","FBgn0037169",0.428870532348972
"3485","FBgn0034092",0.428883887295679
"3486","FBgn0027581",0.429521707955367
"3487","FBgn0260660",0.429877674129442
"3488","FBgn0263780",0.430152056411312
"3489","FBgn0051910",0.430615655231387
"3490","FBgn0052793",0.430837140933028
"3491","FBgn0028369",0.431625023886189
"3492","FBgn0025637",0.431906065538988
"3493","FBgn0038109",0.431989715825087
"3494","FBgn0025111",0.432065090995094
"3495","FBgn0034345",0.432436947271434
"3496","FBgn0011296",0.433060578999428
"3497","FBgn0036423",0.43311784021879
"3498","FBgn0030242",0.433143972793874
"3499","FBgn0259734",0.433166742944432
"3500","FBgn0053194",0.43335524978769
"3501","FBgn0027066",0.433419526589178
"3502","FBgn0035141",0.433490476617907
"3503","FBgn0039406",0.433765069035788
"3504","FBgn0052133",0.433934760234394
"3505","FBgn0051200",0.434263296804411
"3506","FBgn0036577",0.434969926932722
"3507","FBgn0011474",0.435216185112963
"3508","FBgn0004173",0.435354381027888
"3509","FBgn0052204",0.435612400117949
"3510","FBgn0259714",0.435784341491961
"3511","FBgn0033265",0.435927233260104
"3512","FBgn0029079",0.436088776550591
"3513","FBgn0031040",0.436278682577375
"3514","FBgn0030554",0.436392378251296
"3515","FBgn0040505",0.436646185553078
"3516","FBgn0003961",0.436875230246324
"3517","FBgn0259143",0.437691667409198
"3518","FBgn0015316",0.437712373378788
"3519","FBgn0030300",0.438129004460836
"3520","FBgn0085399",0.438213892809428
"3521","FBgn0033089",0.438295181731319
"3522","FBgn0032665",0.438362855518789
"3523","FBgn0031622",0.438700008140423
"3524","FBgn0021765",0.438791818584527
"3525","FBgn0004811",0.439555427367021
"3526","FBgn0002284",0.440940266543451
"3527","FBgn0029995",0.441286376148793
"3528","FBgn0038079",0.441313583720431
"3529","FBgn0042187",0.442367521618147
"3530","FBgn0011725",0.442602273926876
"3531","FBgn0003430",0.442831579854136
"3532","FBgn0029768",0.443043809810808
"3533","FBgn0025678",0.443464613281779
"3534","FBgn0052440",0.44358952051662
"3535","FBgn0000109",0.443651791065857
"3536","FBgn0260487",0.4436638053179
"3537","FBgn0037882",0.443713561756479
"3538","FBgn0027565",0.443899146238153
"3539","FBgn0033081",0.444990062360251
"3540","FBgn0030886",0.445087273479343
"3541","FBgn0037531",0.445591694616794
"3542","FBgn0034724",0.445683179244836
"3543","FBgn0029771",0.446039655857743
"3544","FBgn0035983",0.44612626451641
"3545","FBgn0033725",0.446159962129317
"3546","FBgn0037222",0.446331774877136
"3547","FBgn0028550",0.44647646201274
"3548","FBgn0035945",0.446601674217426
"3549","FBgn0039620",0.44670595653036
"3550","FBgn0263102",0.447031760504381
"3551","FBgn0033578",0.447265144841194
"3552","FBgn0264491",0.447505104737898
"3553","FBgn0029827",0.447879164843473
"3554","FBgn0039831",0.44790511708451
"3555","FBgn0036380",0.447940660785194
"3556","FBgn0050195",0.448000858293393
"3557","FBgn0030679",0.448089949903388
"3558","FBgn0000384",0.448170624524313
"3559","FBgn0050410",0.448403775916448
"3560","FBgn0262004",0.448845486979372
"3561","FBgn0053260",0.448893075384618
"3562","FBgn0038950",0.448917989754597
"3563","FBgn0265974",0.449600566956065
"3564","FBgn0039754",0.449753134266282
"3565","FBgn0053516",0.449895770126726
"3566","FBgn0087040",0.449956980444477
"3567","FBgn0085331",0.450663308364431
"3568","FBgn0261262",0.450894750631135
"3569","FBgn0000356",0.451241710283499
"3570","FBgn0032175",0.451815242736093
"3571","FBgn0038607",0.451866925630653
"3572","FBgn0029966",0.452084178419765
"3573","FBgn0040600",0.452394577179967
"3574","FBgn0017545",0.45266167754676
"3575","FBgn0034323",0.453470500734921
"3576","FBgn0035986",0.453534599002754
"3577","FBgn0086656",0.453607718798682
"3578","FBgn0053465",0.453723198034783
"3579","FBgn0020618",0.453898243697662
"3580","FBgn0262167",0.453901061609813
"3581","FBgn0039538",0.454203233726524
"3582","FBgn0036581",0.45430255351921
"3583","FBgn0034667",0.454778102023236
"3584","FBgn0031431",0.455121178064107
"3585","FBgn0051216",0.45547767230027
"3586","FBgn0044826",0.455561064295256
"3587","FBgn0036213",0.456303523502321
"3588","FBgn0038380",0.457484667291876
"3589","FBgn0036730",0.457642365152128
"3590","FBgn0040985",0.457718413389
"3591","FBgn0052576",0.457753638896768
"3592","FBgn0038565",0.457784388594935
"3593","FBgn0259927",0.457876764051138
"3594","FBgn0034182",0.457899520461066
"3595","FBgn0031238",0.458021719284444
"3596","FBgn0004838",0.458178408990564
"3597","FBgn0043456",0.458209129531146
"3598","FBgn0053928",0.458645250408773
"3599","FBgn0033791",0.458737727879991
"3600","FBgn0029664",0.458806141127171
"3601","FBgn0035624",0.458851808300128
"3602","FBgn0034829",0.458964965770154
"3603","FBgn0010488",0.459219979807952
"3604","FBgn0010607",0.459286970531758
"3605","FBgn0036316",0.459814552398004
"3606","FBgn0266451",0.45983072748789
"3607","FBgn0259175",0.46018876438912
"3608","FBgn0035815",0.460204783749303
"3609","FBgn0037896",0.460496327400592
"3610","FBgn0003429",0.460726683874937
"3611","FBgn0266268",0.46083160295934
"3612","FBgn0039684",0.460864515691086
"3613","FBgn0263929",0.461153424681745
"3614","FBgn0033948",0.461176022209994
"3615","FBgn0010408",0.461528580188497
"3616","FBgn0027592",0.461549829331211
"3617","FBgn0265269",0.461897097203432
"3618","FBgn0260634",0.462075769736731
"3619","FBgn0032360",0.462435706090824
"3620","FBgn0033309",0.462798437163433
"3621","FBgn0036838",0.462885016634368
"3622","FBgn0034071",0.462934679935827
"3623","FBgn0266369",0.463062647496548
"3624","FBgn0005658",0.463270479959296
"3625","FBgn0035679",0.463465463738304
"3626","FBgn0036264",0.463608281406745
"3627","FBgn0083969",0.463916560119424
"3628","FBgn0028380",0.464065780244186
"3629","FBgn0029646",0.464193136221699
"3630","FBgn0040238",0.464385012467814
"3631","FBgn0051909",0.464973891864023
"3632","FBgn0030839",0.465108959111927
"3633","FBgn0003060",0.465225204750157
"3634","FBgn0035734",0.465772795401831
"3635","FBgn0020257",0.466406931341295
"3636","FBgn0031335",0.466442887235564
"3637","FBgn0028978",0.466540342509894
"3638","FBgn0036861",0.466566766709628
"3639","FBgn0045495",0.467440811498834
"3640","FBgn0260874",0.46812703007384
"3641","FBgn0031036",0.468180038724025
"3642","FBgn0250862",0.468420973143997
"3643","FBgn0046879",0.468713617580453
"3644","FBgn0054043",0.468830556182519
"3645","FBgn0033467",0.469152558972317
"3646","FBgn0052676",0.469381064674578
"3647","FBgn0033302",0.469741912993998
"3648","FBgn0034802",0.469897362422449
"3649","FBgn0004087",0.47022793552566
"3650","FBgn0035694",0.470373571170968
"3651","FBgn0000567",0.470740993319554
"3652","FBgn0031708",0.470953405772554
"3653","FBgn0032835",0.471377528170084
"3654","FBgn0035750",0.471435279096528
"3655","FBgn0051122",0.472015281920507
"3656","FBgn0032074",0.472450347197044
"3657","FBgn0040794",0.473128336574831
"3658","FBgn0014073",0.473395563615307
"3659","FBgn0034822",0.474292252060537
"3660","FBgn0026718",0.474317475849198
"3661","FBgn0038078",0.474510104946057
"3662","FBgn0039045",0.474730256083781
"3663","FBgn0029922",0.475155664567825
"3664","FBgn0261804",0.475268230213519
"3665","FBgn0011206",0.475345659383431
"3666","FBgn0037419",0.475450691561834
"3667","FBgn0030721",0.475503684769294
"3668","FBgn0052282",0.475679502254813
"3669","FBgn0030057",0.475833492936296
"3670","FBgn0030202",0.476143031014421
"3671","FBgn0038505",0.47626305319929
"3672","FBgn0041780",0.476350215760836
"3673","FBgn0001297",0.47657836680113
"3674","FBgn0029939",0.476656290710332
"3675","FBgn0031157",0.477007789558982
"3676","FBgn0051681",0.477178083668445
"3677","FBgn0261514",0.477326090155029
"3678","FBgn0000560",0.478273182059653
"3679","FBgn0261592",0.478404334944674
"3680","FBgn0261822",0.478482545348694
"3681","FBgn0052797",0.478645820487572
"3682","FBgn0032637",0.478889925051426
"3683","FBgn0052476",0.479392781875098
"3684","FBgn0037837",0.479700901634385
"3685","FBgn0037107",0.479746511598288
"3686","FBgn0036993",0.479793801680153
"3687","FBgn0037829",0.480287321235208
"3688","FBgn0020378",0.480548003898276
"3689","FBgn0032590",0.480939761872749
"3690","FBgn0040755",0.481096844910913
"3691","FBgn0026401",0.482054733039916
"3692","FBgn0028847",0.482222849395254
"3693","FBgn0014466",0.482241179016822
"3694","FBgn0261698",0.482341781852552
"3695","FBgn0050001",0.482466800873604
"3696","FBgn0264556",0.482787319543072
"3697","FBgn0263998",0.482969876953978
"3698","FBgn0045761",0.483461388191797
"3699","FBgn0032083",0.483482407475753
"3700","FBgn0036155",0.483740467417169
"3701","FBgn0038523",0.484282215279402
"3702","FBgn0004842",0.484314383790619
"3703","FBgn0032075",0.484667941185998
"3704","FBgn0032649",0.484689744348492
"3705","FBgn0267253",0.485585186236392
"3706","FBgn0027547",0.485697530677655
"3707","FBgn0031191",0.485715955654923
"3708","FBgn0025455",0.485930907676802
"3709","FBgn0028697",0.486635010019858
"3710","FBgn0031610",0.486687436552803
"3711","FBgn0038069",0.48710420694561
"3712","FBgn0002873",0.487551178907681
"3713","FBgn0034502",0.48771311548146
