,x
9700,FBgn0261602
9701,FBgn0261606
9702,FBgn0261608
9703,FBgn0261609
9704,FBgn0261610
9705,FBgn0261611
9706,FBgn0261612
9707,FBgn0261617
9708,FBgn0261618
9709,FBgn0261625
9710,FBgn0261627
9711,FBgn0261628
9712,FBgn0261632
9713,FBgn0261636
9714,FBgn0261638
9715,FBgn0261641
9716,FBgn0261647
9717,FBgn0261648
9718,FBgn0261649
9719,FBgn0261671
9720,FBgn0261673
9721,FBgn0261674
9722,FBgn0261675
9723,FBgn0261698
9724,FBgn0261700
9725,FBgn0261703
9726,FBgn0261705
9727,FBgn0261709
9728,FBgn0261710
9729,FBgn0261714
9730,FBgn0261722
9731,FBgn0261723
9732,FBgn0261786
9733,FBgn0261787
9734,FBgn0261788
9735,FBgn0261789
9736,FBgn0261790
9737,FBgn0261791
9738,FBgn0261792
9739,FBgn0261793
9740,FBgn0261794
9741,FBgn0261797
9742,FBgn0261800
9743,FBgn0261801
9744,FBgn0261802
9745,FBgn0261803
9746,FBgn0261804
9747,FBgn0261805
9748,FBgn0261808
9749,FBgn0261811
9750,FBgn0261822
9751,FBgn0261823
9752,FBgn0261832
9753,FBgn0261833
9754,FBgn0261834
9755,FBgn0261835
9756,FBgn0261836
9757,FBgn0261850
9758,FBgn0261854
9759,FBgn0261859
9760,FBgn0261860
9761,FBgn0261862
9762,FBgn0261871
9763,FBgn0261872
9764,FBgn0261873
9765,FBgn0261881
9766,FBgn0261885
9767,FBgn0261928
9768,FBgn0261929
9769,FBgn0261930
9770,FBgn0261931
9771,FBgn0261933
9772,FBgn0261934
9773,FBgn0261938
9774,FBgn0261953
9775,FBgn0261954
9776,FBgn0261955
9777,FBgn0261963
9778,FBgn0261975
9779,FBgn0261976
9780,FBgn0261983
9781,FBgn0261984
9782,FBgn0261985
9783,FBgn0261986
9784,FBgn0261988
9785,FBgn0261989
9786,FBgn0261990
9787,FBgn0261991
9788,FBgn0261992
9789,FBgn0261994
9790,FBgn0261995
9791,FBgn0261998
9792,FBgn0261999
9793,FBgn0262018
9794,FBgn0262020
9795,FBgn0262029
9796,FBgn0262035
9797,FBgn0262057
9798,FBgn0262081
9799,FBgn0262103
9800,FBgn0262104
9801,FBgn0262105
9802,FBgn0262107
9803,FBgn0262108
9804,FBgn0262109
9805,FBgn0262112
9806,FBgn0262114
9807,FBgn0262115
9808,FBgn0262116
9809,FBgn0262117
9810,FBgn0262123
9811,FBgn0262124
9812,FBgn0262125
9813,FBgn0262126
9814,FBgn0262127
9815,FBgn0262139
9816,FBgn0262141
9817,FBgn0262142
9818,FBgn0262146
9819,FBgn0262148
9820,FBgn0262149
9821,FBgn0262150
9822,FBgn0262160
9823,FBgn0262166
9824,FBgn0262167
9825,FBgn0262169
9826,FBgn0262366
9827,FBgn0262467
9828,FBgn0262473
9829,FBgn0262475
9830,FBgn0262476
9831,FBgn0262477
9832,FBgn0262478
9833,FBgn0262481
9834,FBgn0262483
9835,FBgn0262484
9836,FBgn0262508
9837,FBgn0262509
9838,FBgn0262511
9839,FBgn0262512
9840,FBgn0262515
9841,FBgn0262517
9842,FBgn0262518
9843,FBgn0262519
9844,FBgn0262524
9845,FBgn0262527
9846,FBgn0262531
9847,FBgn0262532
9848,FBgn0262533
9849,FBgn0262538
9850,FBgn0262539
9851,FBgn0262540
9852,FBgn0262541
9853,FBgn0262559
9854,FBgn0262560
9855,FBgn0262562
9856,FBgn0262563
9857,FBgn0262567
9858,FBgn0262570
9859,FBgn0262574
9860,FBgn0262577
9861,FBgn0262579
9862,FBgn0262582
9863,FBgn0262593
9864,FBgn0262598
9865,FBgn0262599
9866,FBgn0262601
9867,FBgn0262614
9868,FBgn0262617
9869,FBgn0262619
9870,FBgn0262620
9871,FBgn0262624
9872,FBgn0262631
9873,FBgn0262636
9874,FBgn0262647
9875,FBgn0262656
9876,FBgn0262682
9877,FBgn0262685
9878,FBgn0262689
9879,FBgn0262699
9880,FBgn0262714
9881,FBgn0262716
9882,FBgn0262717
9883,FBgn0262719
9884,FBgn0262728
9885,FBgn0262730
9886,FBgn0262731
9887,FBgn0262732
9888,FBgn0262733
9889,FBgn0262734
9890,FBgn0262736
9891,FBgn0262737
9892,FBgn0262738
9893,FBgn0262739
9894,FBgn0262740
9895,FBgn0262741
9896,FBgn0262743
9897,FBgn0262782
9898,FBgn0262789
9899,FBgn0262801
9900,FBgn0262815
9901,FBgn0262820
9902,FBgn0262825
9903,FBgn0262828
9904,FBgn0262838
9905,FBgn0262848
9906,FBgn0262854
9907,FBgn0262855
9908,FBgn0262858
9909,FBgn0262866
9910,FBgn0262867
9911,FBgn0262869
9912,FBgn0262870
9913,FBgn0262871
9914,FBgn0262872
9915,FBgn0262874
9916,FBgn0262877
9917,FBgn0262881
9918,FBgn0262886
9919,FBgn0262887
9920,FBgn0262888
9921,FBgn0262890
9922,FBgn0262898
9923,FBgn0262901
9924,FBgn0262902
9925,FBgn0262904
9926,FBgn0262937
9927,FBgn0262945
9928,FBgn0262952
9929,FBgn0262954
9930,FBgn0262955
9931,FBgn0262962
9932,FBgn0262964
9933,FBgn0262965
9934,FBgn0262966
9935,FBgn0262970
9936,FBgn0262975
9937,FBgn0262976
9938,FBgn0262979
9939,FBgn0262983
9940,FBgn0262985
9941,FBgn0262987
9942,FBgn0262992
9943,FBgn0262993
9944,FBgn0263001
9945,FBgn0263005
9946,FBgn0263006
9947,FBgn0263018
9948,FBgn0263022
9949,FBgn0263025
9950,FBgn0263027
9951,FBgn0263029
9952,FBgn0263034
9953,FBgn0263039
9954,FBgn0263046
9955,FBgn0263047
9956,FBgn0263048
9957,FBgn0263049
9958,FBgn0263072
9959,FBgn0263076
9960,FBgn0263077
9961,FBgn0263079
9962,FBgn0263083
9963,FBgn0263093
9964,FBgn0263095
9965,FBgn0263102
9966,FBgn0263106
9967,FBgn0263108
9968,FBgn0263109
9969,FBgn0263110
9970,FBgn0263111
9971,FBgn0263112
9972,FBgn0263113
9973,FBgn0263116
9974,FBgn0263117
9975,FBgn0263118
9976,FBgn0263120
9977,FBgn0263131
9978,FBgn0263132
9979,FBgn0263133
9980,FBgn0263143
9981,FBgn0263144
9982,FBgn0263197
9983,FBgn0263198
9984,FBgn0263199
9985,FBgn0263200
9986,FBgn0263219
9987,FBgn0263220
9988,FBgn0263231
9989,FBgn0263232
9990,FBgn0263236
9991,FBgn0263237
9992,FBgn0263239
9993,FBgn0263240
9994,FBgn0263241
9995,FBgn0263256
9996,FBgn0263257
9997,FBgn0263258
9998,FBgn0263260
9999,FBgn0263278
10000,FBgn0263289
10001,FBgn0263316
10002,FBgn0263323
10003,FBgn0263330
10004,FBgn0263336
10005,FBgn0263343
10006,FBgn0263344
10007,FBgn0263345
10008,FBgn0263346
10009,FBgn0263351
10010,FBgn0263352
10011,FBgn0263353
10012,FBgn0263354
10013,FBgn0263355
10014,FBgn0263376
10015,FBgn0263379
10016,FBgn0263384
10017,FBgn0263385
10018,FBgn0263390
10019,FBgn0263391
10020,FBgn0263392
10021,FBgn0263395
10022,FBgn0263396
10023,FBgn0263397
10024,FBgn0263398
10025,FBgn0263402
10026,FBgn0263408
10027,FBgn0263411
10028,FBgn0263413
10029,FBgn0263415
10030,FBgn0263441
10031,FBgn0263442
10032,FBgn0263443
10033,FBgn0263445
10034,FBgn0263446
10035,FBgn0263448
10036,FBgn0263453
10037,FBgn0263455
10038,FBgn0263456
10039,FBgn0263457
10040,FBgn0263459
10041,FBgn0263460
10042,FBgn0263461
10043,FBgn0263462
10044,FBgn0263463
10045,FBgn0263466
10046,FBgn0263468
10047,FBgn0263469
10048,FBgn0263470
10049,FBgn0263471
10050,FBgn0263472
10051,FBgn0263474
10052,FBgn0263476
10053,FBgn0263481
10054,FBgn0263483
10055,FBgn0263484
10056,FBgn0263485
10057,FBgn0263487
10058,FBgn0263488
10059,FBgn0263490
10060,FBgn0263492
10061,FBgn0263503
10062,FBgn0263504
10063,FBgn0263507
10064,FBgn0263510
10065,FBgn0263511
10066,FBgn0263512
10067,FBgn0263584
10068,FBgn0263585
10069,FBgn0263586
10070,FBgn0263593
10071,FBgn0263594
10072,FBgn0263598
10073,FBgn0263599
10074,FBgn0263600
10075,FBgn0263601
10076,FBgn0263602
10077,FBgn0263603
10078,FBgn0263605
10079,FBgn0263606
10080,FBgn0263607
10081,FBgn0263608
10082,FBgn0263615
10083,FBgn0263619
10084,FBgn0263620
10085,FBgn0263626
10086,FBgn0263650
10087,FBgn0263653
10088,FBgn0263655
10089,FBgn0263656
10090,FBgn0263659
10091,FBgn0263660
10092,FBgn0263662
10093,FBgn0263663
10094,FBgn0263667
10095,FBgn0263697
10096,FBgn0263705
10097,FBgn0263706
10098,FBgn0263738
10099,FBgn0263740
10100,FBgn0263745
10101,FBgn0263746
10102,FBgn0263747
10103,FBgn0263750
10104,FBgn0263755
10105,FBgn0263766
10106,FBgn0263768
10107,FBgn0263772
10108,FBgn0263773
10109,FBgn0263776
10110,FBgn0263780
10111,FBgn0263782
10112,FBgn0263829
10113,FBgn0263830
10114,FBgn0263831
10115,FBgn0263832
10116,FBgn0263838
10117,FBgn0263842
10118,FBgn0263846
10119,FBgn0263852
10120,FBgn0263855
10121,FBgn0263863
10122,FBgn0263864
10123,FBgn0263869
10124,FBgn0263873
10125,FBgn0263911
10126,FBgn0263916
10127,FBgn0263929
10128,FBgn0263930
10129,FBgn0263933
10130,FBgn0263934
10131,FBgn0263967
10132,FBgn0263968
10133,FBgn0263970
10134,FBgn0263973
10135,FBgn0263974
10136,FBgn0263975
10137,FBgn0263977
10138,FBgn0263979
10139,FBgn0263980
10140,FBgn0263981
10141,FBgn0263986
10142,FBgn0263987
10143,FBgn0263988
10144,FBgn0263993
10145,FBgn0263994
10146,FBgn0263995
10147,FBgn0263997
10148,FBgn0263998
10149,FBgn0263999
10150,FBgn0264000
10151,FBgn0264001
10152,FBgn0264002
10153,FBgn0264005
10154,FBgn0264006
10155,FBgn0264075
10156,FBgn0264077
10157,FBgn0264078
10158,FBgn0264081
10159,FBgn0264084
10160,FBgn0264087
10161,FBgn0264089
10162,FBgn0264090
10163,FBgn0264255
10164,FBgn0264265
10165,FBgn0264270
10166,FBgn0264272
10167,FBgn0264273
10168,FBgn0264291
10169,FBgn0264294
10170,FBgn0264301
10171,FBgn0264305
10172,FBgn0264307
10173,FBgn0264308
10174,FBgn0264310
10175,FBgn0264324
10176,FBgn0264325
10177,FBgn0264326
10178,FBgn0264327
10179,FBgn0264328
10180,FBgn0264329
10181,FBgn0264330
10182,FBgn0264336
10183,FBgn0264339
10184,FBgn0264344
10185,FBgn0264345
10186,FBgn0264357
10187,FBgn0264361
10188,FBgn0264362
10189,FBgn0264368
10190,FBgn0264373
10191,FBgn0264375
10192,FBgn0264376
10193,FBgn0264385
10194,FBgn0264386
10195,FBgn0264389
10196,FBgn0264390
10197,FBgn0264394
10198,FBgn0264395
10199,FBgn0264426
10200,FBgn0264427
10201,FBgn0264432
10202,FBgn0264438
10203,FBgn0264439
10204,FBgn0264441
10205,FBgn0264442
10206,FBgn0264443
10207,FBgn0264446
10208,FBgn0264448
10209,FBgn0264449
10210,FBgn0264460
10211,FBgn0264462
10212,FBgn0264467
10213,FBgn0264469
10214,FBgn0264475
10215,FBgn0264476
10216,FBgn0264477
10217,FBgn0264479
10218,FBgn0264481
10219,FBgn0264482
10220,FBgn0264489
10221,FBgn0264490
10222,FBgn0264491
10223,FBgn0264492
10224,FBgn0264493
10225,FBgn0264494
10226,FBgn0264495
10227,FBgn0264501
10228,FBgn0264502
10229,FBgn0264503
10230,FBgn0264505
10231,FBgn0264507
10232,FBgn0264508
10233,FBgn0264511
10234,FBgn0264517
10235,FBgn0264541
10236,FBgn0264542
10237,FBgn0264546
10238,FBgn0264554
10239,FBgn0264560
10240,FBgn0264561
10241,FBgn0264562
10242,FBgn0264567
10243,FBgn0264568
10244,FBgn0264569
10245,FBgn0264571
10246,FBgn0264572
10247,FBgn0264574
10248,FBgn0264598
10249,FBgn0264602
10250,FBgn0264606
10251,FBgn0264607
10252,FBgn0264616
10253,FBgn0264617
10254,FBgn0264618
10255,FBgn0264672
10256,FBgn0264674
10257,FBgn0264676
10258,FBgn0264678
10259,FBgn0264679
10260,FBgn0264691
10261,FBgn0264693
10262,FBgn0264694
10263,FBgn0264695
10264,FBgn0264703
10265,FBgn0264704
10266,FBgn0264706
10267,FBgn0264707
10268,FBgn0264709
10269,FBgn0264712
10270,FBgn0264721
10271,FBgn0264725
10272,FBgn0264727
10273,FBgn0264738
10274,FBgn0264744
10275,FBgn0264745
10276,FBgn0264746
10277,FBgn0264747
10278,FBgn0264748
10279,FBgn0264750
10280,FBgn0264751
10281,FBgn0264753
10282,FBgn0264776
10283,FBgn0264785
10284,FBgn0264788
10285,FBgn0264789
10286,FBgn0264793
10287,FBgn0264794
10288,FBgn0264815
10289,FBgn0264816
10290,FBgn0264817
10291,FBgn0264819
10292,FBgn0264821
10293,FBgn0264822
10294,FBgn0264823
10295,FBgn0264827
10296,FBgn0264831
10297,FBgn0264833
10298,FBgn0264834
10299,FBgn0264835
10300,FBgn0264838
10301,FBgn0264839
10302,FBgn0264841
10303,FBgn0264842
10304,FBgn0264843
10305,FBgn0264848
10306,FBgn0264855
10307,FBgn0264862
10308,FBgn0264863
10309,FBgn0264874
10310,FBgn0264876
10311,FBgn0264877
10312,FBgn0264878
10313,FBgn0264879
10314,FBgn0264894
10315,FBgn0264895
10316,FBgn0264901
10317,FBgn0264902
10318,FBgn0264904
10319,FBgn0264907
10320,FBgn0264908
10321,FBgn0264911
10322,FBgn0264912
10323,FBgn0264916
10324,FBgn0264922
10325,FBgn0264939
10326,FBgn0264942
10327,FBgn0264945
10328,FBgn0264947
10329,FBgn0264950
10330,FBgn0264953
10331,FBgn0264954
10332,FBgn0264958
10333,FBgn0264959
10334,FBgn0264960
10335,FBgn0264962
10336,FBgn0264975
10337,FBgn0264978
10338,FBgn0264979
10339,FBgn0264984
10340,FBgn0264986
10341,FBgn0264987
10342,FBgn0265001
10343,FBgn0265002
10344,FBgn0265003
10345,FBgn0265017
10346,FBgn0265041
10347,FBgn0265042
10348,FBgn0265044
10349,FBgn0265045
10350,FBgn0265047
10351,FBgn0265048
10352,FBgn0265049
10353,FBgn0265050
10354,FBgn0265052
10355,FBgn0265058
10356,FBgn0265059
10357,FBgn0265060
10358,FBgn0265068
10359,FBgn0265070
10360,FBgn0265082
10361,FBgn0265084
10362,FBgn0265086
10363,FBgn0265089
10364,FBgn0265096
10365,FBgn0265101
10366,FBgn0265102
10367,FBgn0265104
10368,FBgn0265137
10369,FBgn0265139
10370,FBgn0265140
10371,FBgn0265147
10372,FBgn0265149
10373,FBgn0265159
10374,FBgn0265161
10375,FBgn0265174
10376,FBgn0265176
10377,FBgn0265177
10378,FBgn0265180
10379,FBgn0265182
10380,FBgn0265184
10381,FBgn0265187
10382,FBgn0265189
10383,FBgn0265190
10384,FBgn0265191
10385,FBgn0265192
10386,FBgn0265193
10387,FBgn0265194
10388,FBgn0265197
10389,FBgn0265199
10390,FBgn0265205
10391,FBgn0265254
10392,FBgn0265262
10393,FBgn0265268
10394,FBgn0265269
10395,FBgn0265272
10396,FBgn0265274
10397,FBgn0265276
10398,FBgn0265295
10399,FBgn0265296
10400,FBgn0265297
10401,FBgn0265298
10402,FBgn0265299
10403,FBgn0265310
10404,FBgn0265313
10405,FBgn0265318
10406,FBgn0265340
10407,FBgn0265342
10408,FBgn0265345
10409,FBgn0265346
10410,FBgn0265351
10411,FBgn0265356
10412,FBgn0265362
10413,FBgn0265373
10414,FBgn0265376
10415,FBgn0265379
10416,FBgn0265380
10417,FBgn0265381
10418,FBgn0265413
10419,FBgn0265416
10420,FBgn0265419
10421,FBgn0265422
10422,FBgn0265428
10423,FBgn0265434
10424,FBgn0265447
10425,FBgn0265457
10426,FBgn0265464
10427,FBgn0265467
10428,FBgn0265487
10429,FBgn0265496
10430,FBgn0265497
10431,FBgn0265499
10432,FBgn0265512
10433,FBgn0265523
10434,FBgn0265531
10435,FBgn0265532
10436,FBgn0265533
10437,FBgn0265535
10438,FBgn0265536
10439,FBgn0265540
10440,FBgn0265541
10441,FBgn0265574
10442,FBgn0265575
10443,FBgn0265577
10444,FBgn0265578
10445,FBgn0265581
10446,FBgn0265583
10447,FBgn0265584
10448,FBgn0265590
10449,FBgn0265595
10450,FBgn0265597
10451,FBgn0265598
10452,FBgn0265605
10453,FBgn0265611
10454,FBgn0265623
10455,FBgn0265629
10456,FBgn0265630
10457,FBgn0265633
10458,FBgn0265634
10459,FBgn0265635
10460,FBgn0265637
10461,FBgn0265638
10462,FBgn0265640
10463,FBgn0265641
10464,FBgn0265651
10465,FBgn0265663
10466,FBgn0265664
10467,FBgn0265665
10468,FBgn0265677
10469,FBgn0265691
10470,FBgn0265693
10471,FBgn0265699
10472,FBgn0265700
10473,FBgn0265707
10474,FBgn0265710
10475,FBgn0265714
10476,FBgn0265715
10477,FBgn0265718
10478,FBgn0265719
10479,FBgn0265726
10480,FBgn0265730
10481,FBgn0265735
10482,FBgn0265737
10483,FBgn0265745
10484,FBgn0265746
10485,FBgn0265757
10486,FBgn0265758
10487,FBgn0265759
10488,FBgn0265760
10489,FBgn0265761
10490,FBgn0265767
10491,FBgn0265778
10492,FBgn0265784
10493,FBgn0265793
10494,FBgn0265799
10495,FBgn0265800
10496,FBgn0265806
10497,FBgn0265807
10498,FBgn0265808
10499,FBgn0265809
10500,FBgn0265810
10501,FBgn0265813
10502,FBgn0265814
10503,FBgn0265816
10504,FBgn0265819
10505,FBgn0265821
10506,FBgn0265824
10507,FBgn0265830
10508,FBgn0265831
10509,FBgn0265839
10510,FBgn0265845
10511,FBgn0265846
10512,FBgn0265847
10513,FBgn0265856
10514,FBgn0265868
10515,FBgn0265871
10516,FBgn0265873
10517,FBgn0265874
10518,FBgn0265881
10519,FBgn0265882
10520,FBgn0265890
10521,FBgn0265901
10522,FBgn0265913
10523,FBgn0265915
10524,FBgn0265919
10525,FBgn0265926
10526,FBgn0265927
10527,FBgn0265929
10528,FBgn0265930
10529,FBgn0265931
10530,FBgn0265935
10531,FBgn0265937
10532,FBgn0265940
10533,FBgn0265941
10534,FBgn0265951
10535,FBgn0265953
10536,FBgn0265954
10537,FBgn0265957
10538,FBgn0265959
10539,FBgn0265961
10540,FBgn0265962
10541,FBgn0265966
10542,FBgn0265974
10543,FBgn0265987
10544,FBgn0265988
10545,FBgn0265991
10546,FBgn0265996
10547,FBgn0265997
10548,FBgn0265998
10549,FBgn0266000
10550,FBgn0266002
10551,FBgn0266005
10552,FBgn0266008
10553,FBgn0266009
10554,FBgn0266011
10555,FBgn0266019
10556,FBgn0266020
10557,FBgn0266041
10558,FBgn0266044
10559,FBgn0266046
10560,FBgn0266048
10561,FBgn0266049
10562,FBgn0266051
10563,FBgn0266053
10564,FBgn0266064
10565,FBgn0266069
10566,FBgn0266073
10567,FBgn0266083
10568,FBgn0266084
10569,FBgn0266086
10570,FBgn0266094
10571,FBgn0266095
10572,FBgn0266098
10573,FBgn0266099
10574,FBgn0266100
10575,FBgn0266101
10576,FBgn0266111
10577,FBgn0266115
10578,FBgn0266116
10579,FBgn0266117
10580,FBgn0266124
10581,FBgn0266129
10582,FBgn0266137
10583,FBgn0266145
10584,FBgn0266148
10585,FBgn0266149
10586,FBgn0266186
10587,FBgn0266197
10588,FBgn0266199
10589,FBgn0266201
10590,FBgn0266204
10591,FBgn0266205
10592,FBgn0266209
10593,FBgn0266210
10594,FBgn0266215
10595,FBgn0266217
10596,FBgn0266219
10597,FBgn0266220
10598,FBgn0266227
10599,FBgn0266228
10600,FBgn0266243
10601,FBgn0266251
10602,FBgn0266252
10603,FBgn0266253
10604,FBgn0266256
10605,FBgn0266258
10606,FBgn0266262
10607,FBgn0266263
10608,FBgn0266264
10609,FBgn0266268
10610,FBgn0266275
10611,FBgn0266276
10612,FBgn0266277
10613,FBgn0266279
10614,FBgn0266280
10615,FBgn0266282
10616,FBgn0266284
10617,FBgn0266304
10618,FBgn0266313
10619,FBgn0266317
10620,FBgn0266319
10621,FBgn0266320
10622,FBgn0266322
10623,FBgn0266324
10624,FBgn0266327
10625,FBgn0266328
10626,FBgn0266331
10627,FBgn0266346
10628,FBgn0266347
10629,FBgn0266348
10630,FBgn0266349
10631,FBgn0266350
10632,FBgn0266351
10633,FBgn0266354
10634,FBgn0266359
10635,FBgn0266361
10636,FBgn0266362
10637,FBgn0266369
10638,FBgn0266371
10639,FBgn0266376
10640,FBgn0266377
10641,FBgn0266382
10642,FBgn0266390
10643,FBgn0266396
10644,FBgn0266399
10645,FBgn0266401
10646,FBgn0266405
10647,FBgn0266406
10648,FBgn0266407
10649,FBgn0266408
10650,FBgn0266409
10651,FBgn0266410
10652,FBgn0266411
10653,FBgn0266414
10654,FBgn0266417
10655,FBgn0266418
10656,FBgn0266420
10657,FBgn0266421
10658,FBgn0266429
10659,FBgn0266431
10660,FBgn0266432
10661,FBgn0266433
10662,FBgn0266437
10663,FBgn0266441
10664,FBgn0266442
10665,FBgn0266446
10666,FBgn0266448
10667,FBgn0266449
10668,FBgn0266450
10669,FBgn0266452
10670,FBgn0266456
10671,FBgn0266457
10672,FBgn0266464
10673,FBgn0266465
10674,FBgn0266518
10675,FBgn0266521
10676,FBgn0266534
10677,FBgn0266549
10678,FBgn0266557
10679,FBgn0266566
10680,FBgn0266569
10681,FBgn0266570
10682,FBgn0266572
10683,FBgn0266577
10684,FBgn0266579
10685,FBgn0266580
10686,FBgn0266581
10687,FBgn0266582
10688,FBgn0266586
10689,FBgn0266587
10690,FBgn0266594
10691,FBgn0266596
10692,FBgn0266598
10693,FBgn0266599
10694,FBgn0266616
10695,FBgn0266617
10696,FBgn0266619
10697,FBgn0266621
10698,FBgn0266624
10699,FBgn0266625
10700,FBgn0266626
10701,FBgn0266627
10702,FBgn0266628
10703,FBgn0266630
10704,FBgn0266634
10705,FBgn0266637
10706,FBgn0266638
10707,FBgn0266642
10708,FBgn0266645
10709,FBgn0266651
10710,FBgn0266653
10711,FBgn0266654
10712,FBgn0266655
10713,FBgn0266656
10714,FBgn0266657
10715,FBgn0266666
10716,FBgn0266667
10717,FBgn0266668
10718,FBgn0266669
10719,FBgn0266670
10720,FBgn0266671
10721,FBgn0266672
10722,FBgn0266673
10723,FBgn0266674
10724,FBgn0266677
10725,FBgn0266680
10726,FBgn0266681
10727,FBgn0266685
10728,FBgn0266686
10729,FBgn0266687
10730,FBgn0266690
10731,FBgn0266691
10732,FBgn0266696
10733,FBgn0266697
10734,FBgn0266698
10735,FBgn0266701
10736,FBgn0266705
10737,FBgn0266711
10738,FBgn0266717
10739,FBgn0266719
10740,FBgn0266720
10741,FBgn0266721
10742,FBgn0266722
10743,FBgn0266723
10744,FBgn0266724
10745,FBgn0266725
10746,FBgn0266726
10747,FBgn0266727
10748,FBgn0266729
10749,FBgn0266730
10750,FBgn0266736
10751,FBgn0266738
10752,FBgn0266741
10753,FBgn0266744
10754,FBgn0266745
10755,FBgn0266750
10756,FBgn0266752
10757,FBgn0266756
10758,FBgn0266757
10759,FBgn0266758
10760,FBgn0266766
10761,FBgn0266768
10762,FBgn0266775
10763,FBgn0266776
10764,FBgn0266777
10765,FBgn0266778
10766,FBgn0266786
10767,FBgn0266787
10768,FBgn0266801
10769,FBgn0266805
10770,FBgn0266810
10771,FBgn0266813
10772,FBgn0266817
10773,FBgn0266818
10774,FBgn0266819
10775,FBgn0266822
10776,FBgn0266828
10777,FBgn0266836
10778,FBgn0266837
10779,FBgn0266838
10780,FBgn0266846
10781,FBgn0266848
10782,FBgn0266851
10783,FBgn0266858
10784,FBgn0266860
10785,FBgn0266866
10786,FBgn0266868
10787,FBgn0266871
10788,FBgn0266872
10789,FBgn0266876
10790,FBgn0266877
10791,FBgn0266878
10792,FBgn0266879
10793,FBgn0266886
10794,FBgn0266889
10795,FBgn0266898
10796,FBgn0266916
10797,FBgn0266917
10798,FBgn0266918
10799,FBgn0266929
10800,FBgn0266930
10801,FBgn0266931
10802,FBgn0266935
10803,FBgn0266936
10804,FBgn0266937
10805,FBgn0266945
10806,FBgn0266951
10807,FBgn0266952
10808,FBgn0266954
10809,FBgn0266958
10810,FBgn0266963
10811,FBgn0266965
10812,FBgn0266967
10813,FBgn0266974
10814,FBgn0266984
10815,FBgn0266988
10816,FBgn0266989
10817,FBgn0266993
10818,FBgn0267001
10819,FBgn0267002
10820,FBgn0267012
10821,FBgn0267013
10822,FBgn0267017
10823,FBgn0267019
10824,FBgn0267025
10825,FBgn0267026
10826,FBgn0267027
10827,FBgn0267028
10828,FBgn0267029
10829,FBgn0267030
10830,FBgn0267031
10831,FBgn0267033
10832,FBgn0267035
10833,FBgn0267037
10834,FBgn0267040
10835,FBgn0267041
10836,FBgn0267057
10837,FBgn0267073
10838,FBgn0267074
10839,FBgn0267076
10840,FBgn0267083
10841,FBgn0267084
10842,FBgn0267086
10843,FBgn0267087
10844,FBgn0267089
10845,FBgn0267091
10846,FBgn0267100
10847,FBgn0267101
10848,FBgn0267102
10849,FBgn0267103
10850,FBgn0267109
10851,FBgn0267112
10852,FBgn0267117
10853,FBgn0267118
10854,FBgn0267119
10855,FBgn0267126
10856,FBgn0267127
10857,FBgn0267134
10858,FBgn0267137
10859,FBgn0267142
10860,FBgn0267148
10861,FBgn0267153
10862,FBgn0267157
10863,FBgn0267160
10864,FBgn0267161
10865,FBgn0267164
10866,FBgn0267170
10867,FBgn0267171
10868,FBgn0267174
10869,FBgn0267175
10870,FBgn0267178
10871,FBgn0267180
10872,FBgn0267181
10873,FBgn0267183
10874,FBgn0267185
10875,FBgn0267186
10876,FBgn0267199
10877,FBgn0267200
10878,FBgn0267201
10879,FBgn0267203
10880,FBgn0267211
10881,FBgn0267219
10882,FBgn0267220
10883,FBgn0267222
10884,FBgn0267228
10885,FBgn0267229
10886,FBgn0267230
10887,FBgn0267233
10888,FBgn0267234
10889,FBgn0267236
10890,FBgn0267239
10891,FBgn0267241
10892,FBgn0267242
10893,FBgn0267243
10894,FBgn0267244
10895,FBgn0267247
10896,FBgn0267252
10897,FBgn0267253
10898,FBgn0267257
10899,FBgn0267262
10900,FBgn0267265
10901,FBgn0267270
10902,FBgn0267276
10903,FBgn0267277
10904,FBgn0267278
10905,FBgn0267296
10906,FBgn0267298
10907,FBgn0267309
10908,FBgn0267322
10909,FBgn0267323
10910,FBgn0267326
10911,FBgn0267330
10912,FBgn0267336
10913,FBgn0267337
10914,FBgn0267347
10915,FBgn0267348
10916,FBgn0267350
10917,FBgn0267351
10918,FBgn0267365
10919,FBgn0267376
10920,FBgn0267378
10921,FBgn0267384
10922,FBgn0267385
10923,FBgn0267390
10924,FBgn0267398
10925,FBgn0267408
10926,FBgn0267428
10927,FBgn0267429
10928,FBgn0267430
10929,FBgn0267431
10930,FBgn0267435
10931,FBgn0267439
10932,FBgn0267441
10933,FBgn0267443
10934,FBgn0267447
10935,FBgn0267448
10936,FBgn0267450
10937,FBgn0267453
10938,FBgn0267454
10939,FBgn0267455
10940,FBgn0267456
10941,FBgn0267457
10942,FBgn0267458
10943,FBgn0267459
10944,FBgn0267460
10945,FBgn0267463
10946,FBgn0267465
10947,FBgn0267469
10948,FBgn0267471
10949,FBgn0267472
10950,FBgn0267475
10951,FBgn0267478
10952,FBgn0267481
10953,FBgn0267483
10954,FBgn0267485
10955,FBgn0267486
10956,FBgn0267487
10957,FBgn0267488
10958,FBgn0267495
10959,FBgn0267508
10960,FBgn0267513
10961,FBgn0267516
10962,FBgn0267519
10963,FBgn0267525
10964,FBgn0267530
10965,FBgn0267533
10966,FBgn0267534
10967,FBgn0267535
10968,FBgn0267538
10969,FBgn0267541
10970,FBgn0267543
10971,FBgn0267545
