"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl","entrez","geneSymbol","cg"
"FBgn0000547",2843.22316714802,-0.0759732936596473,0.0573987619648731,-1.32360509284401,0.185634232889496,0.440596834489851,"FBgn0000547",33619,"ed","CG12676"
"FBgn0000551",67.3047604812861,0.741591618517367,0.111690339274696,6.63971139610798,3.14297937776072e-11,9.26953343756799e-10,"FBgn0000551",40354,"Edg78E","CG7673"
"FBgn0000552",10.1455446736476,0.136642576241115,0.151208774006873,0.903668303235528,0.366171311257452,0.640928140098911,"FBgn0000552",40818,"Edg84A","CG2345"
"FBgn0000557",32428.2107217655,-0.160025536411103,0.0355748156839456,-4.4982815324415,6.8504942613119e-06,9.40455381441571e-05,"FBgn0000557",43736,"Ef1alpha100E","CG1873"
"FBgn0000559",50435.8210086759,-0.266751672055342,0.0297767796655302,-8.95837881233797,3.29486838878603e-19,1.92507760649072e-17,"FBgn0000559",35422,"EF2","CG2238"
"FBgn0000560",0.0534431525355856,0.00322677886622142,0.0303645839326116,0.10626784392576,0.915369843921712,NA,"FBgn0000560",40428,"eg","CG7383"
"FBgn0000562",1454.31888559294,-0.0468147969881261,0.0446869179947787,-1.04761749274354,0.294814874727255,0.572777944572024,"FBgn0000562",37757,"egl","CG4051"
"FBgn0000564",36.9857663316248,-0.214543693604063,0.134579930882212,-1.59417301077259,0.110897289715507,0.316981634039594,"FBgn0000564",42101,"Eh","CG5400"
"FBgn0000565",3073.91484836011,0.195301276507279,0.0556283590795189,3.5108221730593,0.000446723124314107,0.00380331676556927,"FBgn0000565",39675,"Eip71CD","CG7266"
"FBgn0000566",633.960117341886,-0.0156494461145831,0.062394713767915,-0.250813653425724,0.801958185020178,0.924700430043306,"FBgn0000566",37143,"Eip55E","CG5345"
"FBgn0000567",1391.21368199207,0.0759803685567579,0.0741697036958996,1.02441245913941,0.305640499607164,0.582672717634193,"FBgn0000567",39962,"Eip74EF","CG32180"
"FBgn0000568",8582.93593977719,-0.182947934390458,0.0916852459448326,-1.99539121594917,0.0460002282289544,0.169331386565109,"FBgn0000568",39999,"Eip75B","CG8127"
"FBgn0000575",6828.98405744702,-0.102958787277853,0.0531012379268385,-1.93891501022456,0.0525116879003292,0.185597502418365,"FBgn0000575",38091,"emc","CG1007"
"FBgn0000576",28.1916039431951,-0.122521388516401,0.137356477965881,-0.891995705851129,0.372395234057908,0.646877334854993,"FBgn0000576",41697,"ems","CG2988"
"FBgn0000577",44.8071623973533,0.144541759686626,0.116789080035698,1.23763077543247,0.215852997725328,0.480992783966407,"FBgn0000577",36240,"en","CG9015"
"FBgn0000578",2508.36294881613,0.177523565348708,0.0487042063162597,3.64493292829706,0.000267461545924193,0.00247356784557648,"FBgn0000578",37201,"ena","CG15112"
"FBgn0000579",23330.8880886319,-0.0228847579923175,0.0505934919601117,-0.452326121516973,0.651034060570722,0.850837262664673,"FBgn0000579",33351,"Eno","CG17654"
"FBgn0000581",7971.40748691788,0.0078113725244008,0.0717226223672941,0.108910860570581,0.913273192400137,0.968002056221209,"FBgn0000581",36238,"E(Pc)","CG7776"
"FBgn0000588",576.677383552461,0.0194330305103402,0.103239842743209,0.188231887941523,0.850694876284483,0.944064181384237,"FBgn0000588",34595,"esc","CG14941"
"FBgn0000591",0.296604712232537,-0.0255585753538912,0.0483162931785678,-0.528984606899199,0.596816128161641,NA,"FBgn0000591",43161,"E(spl)m8-HLH","CG8365"
"FBgn0000592",398.251389712413,0.00952486517522492,0.150525384771421,0.063277467715421,0.949545557957623,0.980319708441636,"FBgn0000592",39392,"Est-6","CG6917"
"FBgn0000594",4.52688735517586,0.053944136573761,0.132166487655942,0.40815291024597,0.683161417263783,0.872014367349619,"FBgn0000594",39393,"Est-P","CG17148"
"FBgn0000606",3.57386176251656,0.0202496931361246,0.140009622220674,0.144630724766962,0.885002437427719,0.958084485522646,"FBgn0000606",36039,"eve","CG2328"
"FBgn0000611",4659.30505899087,-0.11047881888008,0.0808359132311686,-1.36670465470144,0.171717898291477,0.419793669671999,"FBgn0000611",32567,"exd","CG8933"
"FBgn0000615",6.9790893996115,-0.0594498942482307,0.149287466966204,-0.39822428135705,0.690464868997532,0.873280738376434,"FBgn0000615",37345,"exu","CG8994"
"FBgn0000617",206.520955806377,-0.0961295456713996,0.0783759671933289,-1.22651814215292,0.220003752416997,0.487018468326775,"FBgn0000617",32762,"e(y)1","CG6474"
"FBgn0000618",137.661515124313,-0.0223696157131298,0.106630247957788,-0.209786773842871,0.833834096311645,0.937569020369387,"FBgn0000618",45848,"e(y)2","CG15191"
"FBgn0000625",8.99271639733639,-0.153013873180019,0.146300545453343,-1.04588723648209,0.295613097887197,0.57318626466709,"FBgn0000625",39419,"eyg","CG10488"
"FBgn0000629",1573.06954986437,-0.0122450260504521,0.0335182926913525,-0.365323680511066,0.714869803698358,0.884485629100757,"FBgn0000629",39203,"E(z)","CG6502"
"FBgn0000633",4742.22477447187,-0.0278972214517293,0.0585436396624245,-0.476520107266832,0.633703885888273,0.839490812941181,"FBgn0000633",36521,"fas","CG17716"
"FBgn0000635",4144.22511345811,0.0879644629806236,0.0519388858360243,1.69361474673013,0.090338513978225,0.27249650118022,"FBgn0000635",31364,"Fas2","CG3665"
"FBgn0000636",1354.52709502284,0.0545063503232482,0.0668208073199165,0.815709245509252,0.414666449867937,0.682284839844603,"FBgn0000636",35097,"Fas3","CG5803"
"FBgn0000639",26.5083383327684,0.540187280413772,0.137776620640025,3.9207470607451,8.82748813834967e-05,0.000921467178404528,"FBgn0000639",39566,"Fbp1","CG17285"
"FBgn0000640",0.365238168356389,-0.0177732982232443,0.0503803171665243,-0.352782579047634,0.724251445044029,NA,"FBgn0000640",34259,"Fbp2","CG3763"
"FBgn0000644",38.1068805353871,-0.0536549812646705,0.131820020063134,-0.407032112716814,0.683984402750971,0.872143872217809,"FBgn0000644",31294,"Fcp3C","CG4015"
"FBgn0000658",0.823349546043205,-0.119507316144415,0.0769506122707074,-1.55303918471755,0.120413773531207,0.335754095265055,"FBgn0000658",37089,"fj","CG10917"
"FBgn0000659",1440.59434086306,-0.0357887540752504,0.0654666893112801,-0.546671207170451,0.584604638783852,0.807012539770496,"FBgn0000659",43383,"fkh","CG10002"
"FBgn0000662",4973.01368249259,0.0760850035618753,0.0295593934725971,2.57397039057684,0.0100538876874723,0.0524965385053616,"FBgn0000662",36527,"fl(2)d","CG6315"
"FBgn0000667",2649.82843977933,0.161066688608369,0.0405394322357943,3.9730869359871,7.09471399603395e-05,0.000765881209659427,"FBgn0000667",31166,"Actn","CG4376"
"FBgn0000709",2252.94384074259,0.0498902613550238,0.0325792383700272,1.53135137133601,0.125682575623685,0.34531196618872,"FBgn0000709",33110,"fliI","CG1484"
"FBgn0000711",6123.09191674476,-0.0805004948126872,0.0666878489740494,-1.20712387715508,0.227384440710563,0.494110008706242,"FBgn0000711",44289,"flw","CG2096"
"FBgn0000715",1423.74385409836,0.107927867693753,0.0589119887929487,1.83201874363934,0.066948628119707,0.221953945945431,"FBgn0000715",NA,"FMRFa","CG2346"
"FBgn0000719",1795.15929816267,-0.130301222864486,0.0387038378967495,-3.3666227936385,0.000760946957223695,0.00603664999269865,"FBgn0000719",33148,"fog","CG9559"
"FBgn0000721",1260.96839436182,0.0769954820649182,0.0646433779813953,1.19108073354517,0.233621892565163,0.501574834699848,"FBgn0000721",44817,"for","CG10033"
"FBgn0000723",1445.45803492039,-0.0716911762241769,0.0499256054960302,-1.43596007523389,0.15101370226066,0.38777273931877,"FBgn0000723",41118,"FER","CG8874"
"FBgn0000808",14.5584070318607,-0.182922493148819,0.146285036438415,-1.2504525247586,0.211134287617281,0.474367901611734,"FBgn0000808",32159,"gd","CG1505"
"FBgn0000810",868.845391697149,-0.0290006133316169,0.043936625864668,-0.66005554047194,0.509218188141759,0.756707066467166,"FBgn0000810",47781,"fs(1)K10","CG3218"
"FBgn0000826",31.2775339284022,0.04852085389849,0.132987292948084,0.36485330908594,0.715220909105517,0.884485629100757,"FBgn0000826",31084,"png","CG11420"
"FBgn0000927",6.68053808449365,0.344411765063675,0.150791921219629,2.28402000769019,0.0223703551144485,0.0980382999825529,"FBgn0000927",31263,"fs(1)Ya","CG2707"
"FBgn0000928",77.3795043998307,0.193645931767293,0.101655288901048,1.90492726803216,0.0567895261295587,0.196823524915715,"FBgn0000928",31262,"fs(1)Yb","CG2706"
"FBgn0000964",380.819873252508,-0.155617018909345,0.0824217708241562,-1.88805721295831,0.0590182701134358,0.202667753191765,"FBgn0000964",35227,"tj","CG10034"
"FBgn0000996",165.123347762619,0.0369925083047036,0.0756784980996257,0.488811343163886,0.624975266622589,0.834766759463933,"FBgn0000996",47121,"dup","CG8171"
"FBgn0001075",22.6988492476985,-0.224400847322608,0.13759713035658,-1.63085412276461,0.102921104047243,0.29998460719435,"FBgn0001075",33627,"ft","CG3352"
"FBgn0001077",6.1444833203408,0.0194298162362924,0.148339852707222,0.130981768430369,0.895789729826193,0.961909161782471,"FBgn0001077",40834,"ftz","CG2047"
"FBgn0001078",4480.85700732042,-0.097387807123901,0.0679492770468535,-1.43324272687623,0.151788483097528,0.388539219637395,"FBgn0001078",40045,"ftz-f1","CG4059"
"FBgn0001079",807.109404171102,0.0046620832493114,0.0391930762789921,0.118951705044146,0.905313617816554,0.964874754079923,"FBgn0001079",NA,"fu","CG6551"
"FBgn0001083",5.57239944733679,-0.0105962503319039,0.142573872885601,-0.0743211229199485,0.94075486985073,0.977816927587248,"FBgn0001083",32162,"fw","CG1500"
"FBgn0001084",213.638656388019,-0.110414469975366,0.0724300678106145,-1.52442864286791,0.127401669531676,0.348636577577469,"FBgn0001084",34166,"fy","CG13396"
"FBgn0001085",1080.59535052701,0.0636541462538529,0.0515280637147792,1.23532967600325,0.216707833513743,0.481885673080344,"FBgn0001085",45307,"fz","CG17697"
"FBgn0001086",47.2146079195014,0.538986189749309,0.109949333966645,4.90213237592527,9.48019150977996e-07,1.4983564222124e-05,"FBgn0001086",34968,"fzy","CG4274"
"FBgn0001087",4526.05635560767,0.111454352948281,0.0459855345574895,2.42368288247133,0.0153640151749566,0.0733001467015732,"FBgn0001087",44819,"g","CG10986"
"FBgn0001089",619.001788966977,0.541505710857141,0.0699909735210482,7.73679352658662,1.01955431566744e-14,4.06765877137481e-13,"FBgn0001089",33839,"Gal","CG9092"
"FBgn0001090",17937.5951232218,0.193930220815107,0.0885833253744626,2.18924069507798,0.0285793502578814,0.119109611216755,"FBgn0001090",32872,"bnb","CG7088"
"FBgn0001091",7776.41523478963,-0.0369981475040191,0.060201865394561,-0.614568124451535,0.538839970538861,0.777938769973425,"FBgn0001091",35728,"Gapdh1","CG12055"
"FBgn0001092",17934.6725873271,0.0770268422546527,0.0402578933813353,1.91333514461451,0.0557051612935797,0.194102099611999,"FBgn0001092",32545,"Gapdh2","CG8893"
"FBgn0001098",9612.70128942579,-0.021933877060473,0.0399150634429564,-0.549513771707246,0.582652916170744,0.805840078506841,"FBgn0001098",42832,"Gdh","CG5320"
"FBgn0001099",35.4913903402184,0.0851836097443093,0.128782890651006,0.661451294606765,0.508322939753231,0.756105839922518,"FBgn0001099",3772583,"gdl","CG33756"
"FBgn0001104",1315.26697155467,-0.0206939197905972,0.0375486861614657,-0.5511223402494,0.581549811899434,0.805513896197909,"FBgn0001104",38765,"Galphai","CG10060"
"FBgn0001105",13486.5168312588,-0.0947179341042916,0.073898455131166,-1.28173090947804,0.199937058111527,0.459683709884167,"FBgn0001105",32544,"Gbeta13F","CG10545"
"FBgn0001108",3850.53537366394,0.0330711311373685,0.0332849895305158,0.993574929835827,0.320429854480427,0.597528247774119,"FBgn0001108",39536,"Gl","CG9206"
"FBgn0001112",65.6180235490884,-0.22525343826658,0.124165341927313,-1.81414100561527,0.0696560199010379,0.227837467057574,"FBgn0001112",40875,"Gld","CG1152"
"FBgn0001114",347.794151896366,0.738015790786753,0.141583130829188,5.21259691366149,1.86215228367336e-07,3.3270454134964e-06,"FBgn0001114",34193,"Glt","CG9280"
"FBgn0001120",0.535804690988645,0.0692891019342353,0.0689636311513448,1.00471945542102,0.315031957224538,NA,"FBgn0001120",39615,"gnu","CG5272"
"FBgn0001122",23894.5270944151,0.0080249141319012,0.0679815163198327,0.118045530113603,0.906031582241155,0.965306139993861,"FBgn0001122",36104,"Galphao","CG2204"
"FBgn0001123",6366.17568687079,0.0307627740039653,0.0230877629635654,1.3324276610303,0.182719697618087,0.436206125529779,"FBgn0001123",37805,"Galphas","CG2835"
"FBgn0001124",8332.28278725015,0.278695214435793,0.0473087848682375,5.89098230301208,3.83906670910703e-09,9.06666942334703e-08,"FBgn0001124",36782,"Got1","CG8430"
"FBgn0001125",3688.66131793944,0.178017402326206,0.0397706927744723,4.4760950817651,7.60206395204725e-06,0.000103556071161147,"FBgn0001125",33373,"Got2","CG4233"
"FBgn0001128",8923.61479198487,-0.030768915739621,0.0510234027978597,-0.603035353434162,0.546485170672005,0.783118591973327,"FBgn0001128",33824,"Gpdh","CG9042"
"FBgn0001133",827.73222278268,-0.00717120585673379,0.0743046876531668,-0.096510813560067,0.923114886038691,0.972330853988805,"FBgn0001133",45871,"grau","CG33133"
"FBgn0001134",569.635456510558,-0.21458300831026,0.0714685517012522,-3.00248155590511,0.00267788199927354,0.0177013025667797,"FBgn0001134",39984,"Grd","CG7446"
"FBgn0001137",29.0159431989881,-0.0125759373134431,0.134399163745689,-0.0935715443679346,0.925449514716851,0.972332683100654,"FBgn0001137",34171,"grk","CG17610"
"FBgn0001138",190.049491918986,-0.0524757492141961,0.0845275645889915,-0.620812269575673,0.534723149399436,0.775156791113857,"FBgn0001138",40962,"grn","CG9656"
"FBgn0001139",5210.6449720068,0.130088857344361,0.0513256984162435,2.53457549256048,0.0112583665649868,0.0575189154633886,"FBgn0001139",43162,"gro","CG8384"
"FBgn0001142",5940.11130640211,0.0960627147164416,0.0428075202066094,2.24406165675557,0.024828434565294,0.106058538226245,"FBgn0001142",33172,"Gs1","CG2718"
"FBgn0001145",57655.2806407323,-0.0135102152078027,0.0359232426898006,-0.376085625801217,0.706853240170699,0.880388638596118,"FBgn0001145",32087,"Gs2","CG1743"
"FBgn0001147",2.88556562729691,-0.108889281859716,0.132333166093672,-0.822841960742017,0.41059787137652,0.678896265870404,"FBgn0001147",38004,"gsb-n","CG2692"
"FBgn0001148",0.231569275977097,-0.00857881191192457,0.0331409787975788,-0.258858133440263,0.795744702049799,NA,"FBgn0001148",38005,"gsb","CG3388"
"FBgn0001149",2413.22743696275,1.14961932825298,0.0448071052351959,25.6570765332538,3.52516139805166e-145,2.55636410089299e-142,"FBgn0001149",41503,"GstD1","CG10045"
"FBgn0001150",625.633063714078,0.232727809933861,0.0999685684823244,2.32800982815924,0.019911581800794,0.0900807267670414,"FBgn0001150",31227,"gt","CG7952"
"FBgn0001168",396.59673733034,0.125980953651063,0.125048101544457,1.00745994617339,0.313713796440954,0.590524263130897,"FBgn0001168",38995,"h","CG6494"
"FBgn0001169",913.86084321488,0.0213615617206624,0.0629422159861905,0.339383693217111,0.734320701343006,0.895155305661681,"FBgn0001169",42445,"H","CG5460"
"FBgn0001170",0.539515118300468,0.0355135247480241,0.0678591407234912,0.523341798457671,0.600736418520543,NA,"FBgn0001170",33841,"H2.0","CG11607"
"FBgn0001174",6.4609239790946,0.0828900891097318,0.147453084908411,0.562145506560398,0.574016885658795,0.80050680615403,"FBgn0001174",33334,"halo","CG7428"
"FBgn0001179",920.678003439864,0.0790753795043387,0.0398073624485162,1.98645111457984,0.0469832558132657,0.172332513438244,"FBgn0001179",39202,"hay","CG8019"
"FBgn0001180",227.198491392675,0.0601878982012625,0.0678535482226391,0.887026541394353,0.375064611084094,0.648862829840683,"FBgn0001180",41032,"hb","CG9786"
"FBgn0001185",1029.23382155916,0.0149534778424785,0.0380513640256398,0.392981387799989,0.694333228172653,0.87441407243379,"FBgn0001185",34992,"her","CG4694"
"FBgn0001186",10188.7400671631,-0.0989977688545205,0.117039940556194,-0.845846028151296,0.397638644420362,0.667859565179049,"FBgn0001186",45875,"Hex-A","CG3001"
"FBgn0001187",65.7316094125121,0.377670599950679,0.132243302436008,2.85587695553377,0.00429181424022349,0.0261281412115927,"FBgn0001187",44008,"Hex-C","CG8094"
"FBgn0001189",653.991117680381,0.0418744409362993,0.048435980798614,0.86453170238059,0.387295872737941,0.659133182021857,"FBgn0001189",31120,"hfw","CG3095"
"FBgn0001197",2362.85962987585,0.11290716223782,0.0296936783137546,3.80239729968111,0.000143302677084069,0.00143047401060114,"FBgn0001197",43229,"His2Av","CG5499"
"FBgn0001202",5316.2182829146,0.117337702881072,0.0220316921518772,5.32585976929031,1.00476627862771e-07,1.86267047863495e-06,"FBgn0001202",35169,"hk","CG10653"
"FBgn0001206",662.5236690616,0.0606184226792467,0.0577979314616652,1.04879917232768,0.294270558498557,0.572690306991343,"FBgn0001206",31988,"Hmr","CG1619"
"FBgn0001208",329.510666573451,0.855473963082755,0.112369835935524,7.61302137678312,2.67761481160447e-14,1.03803884897673e-12,"FBgn0001208",38871,"Hn","CG7399"
"FBgn0001215",11495.4782392188,-0.0423276635597636,0.0272748656606959,-1.55189265041035,0.120687911780132,0.335855660592655,"FBgn0001215",43385,"Hrb98DE","CG9983"
"FBgn0001216",24.4850939172827,-0.0841405578587509,0.140623569528723,-0.598338942331887,0.549613797380203,0.785301600782331,"FBgn0001216",39542,"Hsc70-1","CG8937"
"FBgn0001217",0.725337140665926,0.00193672600453172,0.0842225306011519,0.0229953432971917,0.981653987478915,NA,"FBgn0001217",41609,"Hsc70-2","CG7756"
"FBgn0001218",11660.0385972211,0.0434394107463827,0.0383350750471696,1.13315053362834,0.257151043133441,0.531493126949521,"FBgn0001218",32133,"Hsc70-3","CG4147"
"FBgn0001220",8752.51231065411,0.00635351076938488,0.0263785024303932,0.240859418996599,0.809664075227381,0.928046332178365,"FBgn0001220",36583,"Hsc70-5","CG8542"
"FBgn0001222",3635.63720879483,-0.0404271388580002,0.022679445118191,-1.78254532451387,0.0746603468750839,0.239316889307341,"FBgn0001222",37068,"Hsf","CG5748"
"FBgn0001223",0,NA,NA,NA,NA,NA,"FBgn0001223",3772576,"Hsp22","CG4460"
"FBgn0001224",1571.1499998305,0.557712398584498,0.0601275281879746,9.27549186523919,1.76801389846233e-20,1.1411557769761e-18,"FBgn0001224",39077,"Hsp23","CG4463"
"FBgn0001225",629.493665955938,0.691470425567347,0.137745977915185,5.01989557904266,5.16995755110577e-07,8.54359741153244e-06,"FBgn0001225",39075,"Hsp26","CG4183"
"FBgn0001226",165.335325299949,0.685969571039738,0.1285175559759,5.3375553700101,9.42081379700334e-08,1.75437753005222e-06,"FBgn0001226",39078,"Hsp27","CG4466"
"FBgn0001227",1608.34659198036,0.11919787037292,0.0518095808203792,2.30069165751741,0.0214090659809139,0.0948368542625609,"FBgn0001227",39076,"Hsp67Ba","CG4167"
"FBgn0001228",0.0456313670898562,0.00323483801994542,0.0303645839326116,0.106533256873354,0.915159270368862,NA,"FBgn0001228",3771872,"Hsp67Bb","CG4456"
"FBgn0001229",540.426215210578,0.418648976781631,0.055040813473469,7.6061553302338,2.82369894983633e-14,1.08783002042445e-12,"FBgn0001229",39071,"Hsp67Bc","CG4190"
"FBgn0001230",991.985246478799,0.206650442086866,0.129932943483592,1.59043916459079,0.111735848201998,0.318419762830649,"FBgn0001230",42852,"Hsp68","CG5436"
"FBgn0001233",27601.9201022186,0.0648272821817618,0.122113536339061,0.530877117519242,0.595503935535263,0.814802721118615,"FBgn0001233",38389,"Hsp83","CG1242"
